Region,Council,Swim site,Date,Time,Enterococci (cfu/100mL),Water temperature (°C),Conductivity (µS/cm),Latitude,Longitude
Sydney City,Randwick City Council,South Maroubra Rockpool,04/01/2022,08:18:00,20,23,53900,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,04/01/2022,07:57:00,11,22,53500,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,04/01/2022,09:04:00,68,23,52900,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,04/01/2022,08:23:00,31,23,53700,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,04/01/2022,08:37:00,13,23,53500,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,04/01/2022,10:01:00,23,23,53500,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),04/01/2022,09:24:00,14,23,53600,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,04/01/2022,09:39:00,52,23,53300,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,04/01/2022,09:15:00,6,23,53300,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,29/12/2021,09:38:00,20,22,53400,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,29/12/2021,10:01:00,100,21,53600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),29/12/2021,09:46:00,21,21,53300,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,29/12/2021,10:16:00,120,21,53200,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,29/12/2021,08:43:00,0,22,53900,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,29/12/2021,08:29:00,1,22,53800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,29/12/2021,09:03:00,24,21,54200,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,29/12/2021,08:02:00,2,21,58300,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,29/12/2021,08:26:00,12,21,53400,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,29/12/2021,10:31:00,20,22,53300,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,29/12/2021,07:44:00,3,21,53900,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,21/12/2021,07:49:00,8,23,51500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,21/12/2021,09:45:00,35,24,52300,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Rockpool,21/12/2021,09:20:00,13,24,53500,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,21/12/2021,09:33:00,130,24,51800,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,21/12/2021,08:45:00,33,23,51000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,21/12/2021,09:12:00,9,25,52100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,21/12/2021,08:59:00,260,24,52000,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,21/12/2021,08:00:00,14,23,51400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),21/12/2021,08:36:00,7,23,53400,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,21/12/2021,08:15:00,8,23,51500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,21/12/2021,08:31:00,5,23,51500,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,16/12/2021,07:27:00,1,22,52100,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,16/12/2021,07:18:00,7,21,51300,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,16/12/2021,07:03:00,22,22,50400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),16/12/2021,07:33:00,4,22,52100,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,16/12/2021,07:53:00,3,22,53000,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,16/12/2021,08:04:00,0,22,53400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,16/12/2021,07:41:00,44,21,53000,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,16/12/2021,08:16:00,17,23,51800,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,16/12/2021,08:04:00,0,22,53400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Little Bay Beach,16/12/2021,08:31:00,16,22,53400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,16/12/2021,06:56:00,9,22,50500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,10/12/2021,09:45:00,46,22,52400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,10/12/2021,08:00:00,40,20,53000,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,10/12/2021,09:15:00,0,22,52500,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,10/12/2021,09:34:00,6,21,53500,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,10/12/2021,08:57:00,150,21,54000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,10/12/2021,09:18:00,130,21,53600,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,10/12/2021,09:25:00,5,21,54000,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),10/12/2021,08:44:00,21,21,54100,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,10/12/2021,08:19:00,110,21,53200,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,10/12/2021,08:22:00,140,21,53400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,10/12/2021,08:39:00,64,21,53600,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,03/12/2021,08:06:00,4,20,53500,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,03/12/2021,07:47:00,45,20,53500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),03/12/2021,08:14:00,16,22,53800,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,03/12/2021,07:36:00,12,20,53800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,03/12/2021,08:42:00,11,20,53200,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,03/12/2021,08:51:00,11,20,53400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,03/12/2021,08:25:00,200,20,53400,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,03/12/2021,09:11:00,11,21,54000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,03/12/2021,08:53:00,21,20,53400,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,03/12/2021,07:22:00,5,19,54200,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,03/12/2021,09:28:00,160,21,53400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,23/11/2021,11:14:00,0,20,53900,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,23/11/2021,08:16:00,6,19,53800,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Rockpool,23/11/2021,08:58:00,9,19,53900,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,23/11/2021,08:33:00,7,19,53400,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,23/11/2021,09:48:00,21,19,54500,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,23/11/2021,08:53:00,5,19,54100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,23/11/2021,09:09:00,9,19,53800,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,23/11/2021,11:03:00,3,20,53900,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),23/11/2021,10:30:00,5,19,53100,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,23/11/2021,10:46:00,15,20,53700,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,23/11/2021,10:24:00,4,19,54500,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,17/11/2021,08:17:00,5,18,54400,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,17/11/2021,08:05:00,44,18,54200,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,17/11/2021,07:54:00,12,18,54000,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),17/11/2021,08:26:00,5,18,54900,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,17/11/2021,08:45:00,2,18,54800,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,17/11/2021,08:56:00,18,18,54700,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,17/11/2021,08:27:00,0,18,54500,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,17/11/2021,09:15:00,35,19,54200,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,17/11/2021,08:55:00,21,18,54500,-33.953515000,151.258009000
Sydney City,Randwick City Council,Little Bay Beach,17/11/2021,09:29:00,44,18,54400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,17/11/2021,07:35:00,36,18,54600,-33.891157000,151.278267000
Sydney City,Waverley Council,Bondi Beach,11/11/2021,07:17:00,9,18,54200,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,11/11/2021,10:22:00,3,19,51700,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Rockpool,11/11/2021,09:40:00,3,19,53400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,11/11/2021,10:06:00,5,20,51500,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,11/11/2021,08:42:00,9,19,53900,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,11/11/2021,09:33:00,6,19,51900,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,11/11/2021,09:16:00,5,19,53800,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),11/11/2021,08:30:00,1,18,54400,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,11/11/2021,07:44:00,4,18,54400,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,11/11/2021,07:58:00,6,18,54400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,11/11/2021,08:23:00,12,18,54400,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,01/11/2021,09:40:00,15,19,53900,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,01/11/2021,10:01:00,1,19,54100,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),01/11/2021,09:48:00,0,19,54300,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,01/11/2021,10:20:00,2,20,54100,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,01/11/2021,09:03:00,2,19,54700,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,01/11/2021,08:49:00,0,19,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,01/11/2021,09:20:00,1,19,54300,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,01/11/2021,08:27:00,0,18,54800,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,01/11/2021,08:52:00,0,19,53900,-33.953515000,151.258009000
Sydney City,Randwick City Council,Little Bay Beach,01/11/2021,08:01:00,5,18,54200,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,01/11/2021,10:33:00,0,20,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,25/10/2021,09:24:00,10,20,53400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,25/10/2021,07:26:00,5,18,52000,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,25/10/2021,08:54:00,6,18,54000,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,25/10/2021,09:10:00,4,19,54000,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,25/10/2021,08:25:00,12,19,54300,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,25/10/2021,08:51:00,6,18,54100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,25/10/2021,08:46:00,6,19,54100,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,25/10/2021,07:38:00,5,18,54200,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),25/10/2021,08:14:00,0,18,54700,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,25/10/2021,07:49:00,3,18,54100,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,25/10/2021,08:09:00,7,19,53900,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,19/10/2021,08:48:00,3,10,54498,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,19/10/2021,08:22:00,4,18,54475,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,19/10/2021,08:02:00,3,18,54059,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),19/10/2021,08:57:00,0,18,54685,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,19/10/2021,09:41:00,7,19,55066,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,19/10/2021,10:07:00,2,19,55065,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,19/10/2021,09:20:00,8,19,55023,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,19/10/2021,10:28:00,17,21,55128,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,19/10/2021,10:15:00,1,20,55196,-33.953515000,151.258009000
Sydney City,Randwick City Council,Little Bay Beach,19/10/2021,10:49:00,10,20,55970,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,19/10/2021,07:38:00,4,17,54200,-33.891157000,151.278267000
Sydney City,Waverley Council,Bondi Beach,13/10/2021,07:55:00,3,17,54000,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,13/10/2021,09:58:00,6,18,54600,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Rockpool,13/10/2021,09:30:00,16,18,54300,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,13/10/2021,09:52:00,12,19,54600,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,13/10/2021,09:01:00,21,18,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,13/10/2021,09:31:00,4,18,54200,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,13/10/2021,09:43:00,2,18,54300,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),13/10/2021,08:50:00,0,17,54800,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,13/10/2021,08:23:00,2,18,54500,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,13/10/2021,08:28:00,10,18,54600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,13/10/2021,08:41:00,1,18,54100,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,07/10/2021,10:02:00,7,17,54400,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,07/10/2021,10:25:00,8,17,54600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),07/10/2021,10:10:00,1,17,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,07/10/2021,10:43:00,3,18,54900,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,07/10/2021,09:24:00,4,17,55400,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,07/10/2021,08:54:00,2,17,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,07/10/2021,09:50:00,4,17,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,07/10/2021,08:30:00,15,16,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,07/10/2021,08:49:00,5,17,54100,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,07/10/2021,11:04:00,2,18,55000,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,07/10/2021,08:13:00,19,17,54100,-33.979882000,151.251417000
Sydney City,Randwick City Council,Little Bay Beach,01/10/2021,09:09:00,0,18,51400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,01/10/2021,06:57:00,4,17,51700,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,01/10/2021,08:32:00,3,18,51400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,01/10/2021,08:51:00,0,18,54100,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,01/10/2021,07:54:00,9,17,52100,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,01/10/2021,08:29:00,2,18,51400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,01/10/2021,08:25:00,1,18,51300,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,01/10/2021,07:10:00,4,17,51600,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),01/10/2021,07:43:00,3,18,52100,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,01/10/2021,07:24:00,6,17,52000,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,01/10/2021,07:36:00,2,22,52500,-33.914578000,151.267659000
